type,inputUser,inputGroup,action,modificationMode,name,specialDatesToDeleteList,specialCommentsToDeleteList,yearlyDatesToDeleteList,yearlyCommentsToDeleteList,businessDatesToDeleteList,businessCommentsToDeleteList,selected
calendar,MIGRATION,MIGRATION,modification,remove,SIB,20231225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20121225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20130401,Easter Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20130501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20140106,Epiphany,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20090501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20161226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20270326,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20271101,All Saints Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20280815,Assumption Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20281101,All Saints Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20100402,Good Friday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20110523,Victoria Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20111010,Thanksgiving Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20100101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20170116,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20110602,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20120517,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20080519,Victoria Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20080901,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,AMS,20190101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMS,20190422,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMS,20191226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20190527,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMS,20301225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMS,20310101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20121226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20270101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20270329,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMS,20231225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20150703,Independence Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20160101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOK,20050325,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOK,20050328,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOK,20060417,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOK,20070406,06 Apr 2007,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOK,20071231,31 Dec 2007,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20150101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20250101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20271231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20280417,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20280525,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20290521,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20291226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20061024,Hari Raya Puasa,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20080201,Federal Territory Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20160325,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20160613,Lisbon Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20081201,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20230102,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20230427,Freedom Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20160325,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20170102,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20170227,Carnival Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,STR,20080324,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STR,20081001,Ramadan,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20060102,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20080520,Wesak Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20170907,Independence Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20131101,All Saints Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20210809,National Women's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20211216,Day of Reconciliation,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20090907,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20100402,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20100705,Independence Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20240510,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20241226,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20250421,Easter Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20250501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20251111,Armistice Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20251226,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20110905,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20060421,Independence Hero Tiradentes D,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20261231,Exchange Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20270429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20270923,Autumnal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20271123,Labour Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20260721,National Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20261102,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20270329,Easter Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20280605,Whit Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20061115,Proclamation of the Republic,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20061225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20070406,Good Friday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20070907,Independence Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20071115,Proclamation of the Republic,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20080522,Corpus Christi,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20280504,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20290102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20290503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20290504,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20291008,Sports Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20300419,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20300422,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20300610,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20310410,Maundy Thursday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20310605,Constitution Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20280414,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20280417,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20220421,Independence Hero Tiradentes D,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20240101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20240212,Carnival Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20280103,New Year's Day Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20280127,Second Day of Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20281003,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20071231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20080324,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20080501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20070503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20070716,Ocean Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20210118,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20290101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,AMX,20131226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20081231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20090101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20210322,Human Rights Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20311226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20050718,Ocean Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20080721,Ocean Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20090320,Vernal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20091012,Sports Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20240902,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20281226,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20290501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20201231,Exchange Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20210211,National Foundation Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20210920,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20210923,Autumnal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20250418,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20250901,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20260907,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20100503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20100504,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20180510,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20290815,Assumption Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20300419,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20250101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20251231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20211223,Emperor's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20211231,Exchange Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20220718,Ocean Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20220919,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20230504,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20270326,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20280904,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20230410,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20240509,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20290101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20290402,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20291225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUB,20240101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20130805,Civic Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20130902,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20181226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20190501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20200505,Children's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20200921,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20201103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20210429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20210920,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20180402,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20181231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20250418,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20250620,Midsummer's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20150518,Victoria Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20200410,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20200413,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20210402,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20220415,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20220418,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20230410,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20130923,Autumnal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20220504,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20220505,Children's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20220718,Ocean Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20230102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20230109,Adults Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20230505,Children's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20230918,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20260406,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20300621,Midsummer's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20240515,San Isidro,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20240520,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20241206,Constitution Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20140113,Adults Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20141103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20141231,Exchange Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20150429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20240102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20240503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20240916,Respect for the Aged Day Obser,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20250102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20311224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20300121,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20201224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20210106,Epiphany,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20210820,Bilbao Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20160922,Autumnal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20231005,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20250320,Vernal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20250923,Autumnal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20251103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20251223,Emperor's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20251231,Exchange Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20260102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20260923,Autumnal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20050328,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20301225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20280417,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20220502,Madrid Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKB,20250710,Buddhist Lent,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BKB,20260406,Chakri Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20060501,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20060828,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20100603,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20100610,Portugal Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20101208,Immaculate Conception,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20290402,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20300422,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKB,20260415,Songkran Festival Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,HKX,20131014,Chung Yeung Festival Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,HKX,20140421,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20260219,Third Day of Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20260220,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20261006,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20270208,Second Day of Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20170320,Vernal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20170503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20111201,Independence Day,,,,,No
